iter	MAE
212	0.0009843987861
213	0.0009729796172
214	0.0009608787869
215	0.0009320172681
216	0.0009126836899
217	0.000884568562
218	0.0008578637026
219	0.0008311319208
220	0.0008032489838
221	0.000776760194
222	0.000751595844
223	0.0007276950183
224	0.0007107296289
225	0.0006946982681
226	0.000666192276
227	0.0006391115841
228	0.0006133849265
229	0.0005889446024
230	0.0005657262947
231	0.0005436689018
232	0.0005227157273
233	0.0005079371721
234	0.0004887433207
235	0.0004705091626
236	0.000453186712
237	0.0004367303837
238	0.0004210968715
239	0.0004062450351
240	0.0003921366337
241	0.0003832134853
242	0.0003747364946
243	0.0003666833529
244	0.0003590328688
245	0.0003517950955
246	0.0003494957508
247	0.0003457145292
248	0.0003436762421
249	0.0003417122183
250	0.0003351877911
251	0.0003262064323
252	0.0003238252638
253	0.0003215631538
254	0.0003195519588
255	0.0003153456924
256	0.0003129572252
257	0.0003106890145
258	0.000305097457
259	0.0003015203963
260	0.0002993663827
261	0.0002947464124
262	0.0002909295518
263	0.0002870816623
264	0.0002834261672
265	0.0002799534469
266	0.0002767734949
267	0.0002730466403
268	0.000270799658
269	0.0002679759693
270	0.0002662808652
271	0.0002646705163
272	0.0002631419835
273	0.0002553874166
274	0.0002543560797
275	0.0002533763096
276	0.000252445528
277	0.0002515612856
278	0.0002507212552
279	0.0002499232264
280	0.0002491653095
281	0.0002480397347
282	0.0002469704387
283	0.0002459546074
284	0.0002449895677
285	0.0002440737053
286	0.0002388248715
287	0.00023827595
288	0.0002356661776
289	0.0002351484676
290	0.0002346571256
291	0.0002327998497
292	0.0002320333741
293	0.0002318758504
294	0.0002262895577
295	0.0002209825797
296	0.000215941215
297	0.0002123376599
298	0.0002116388458
299	0.0002067528096
300	0.0002021242654
301	0.0001985460544
302	0.0001968421748
303	0.0001944098105
304	0.0001937656077
305	0.0001903605003
306	0.0001879734433
307	0.000186325047
308	0.0001829456271
309	0.0001819551047
310	0.0001811027634
311	0.0001786830177
312	0.0001763842593
313	0.0001742004388
314	0.0001721258094
315	0.0001701549114
316	0.0001682825583
317	0.0001665085195
318	0.0001650970705
319	0.0001622640183
320	0.0001613523412
321	0.000157958222
322	0.0001575760893
323	0.0001554243392
324	0.0001504141748
325	0.0001456607169
326	0.0001441373548
327	0.0001425319202
328	0.0001414472171
329	0.0001404304411
330	0.0001382617347
331	0.0001373991405
332	0.0001335417612
333	0.0001299046745
334	0.0001267080953
335	0.0001263626567
336	0.00012603449
337	0.0001257269674
338	0.0001232037988
339	0.0001208067886
340	0.000118543347
341	0.0001157048275
342	0.0001153398445
343	0.0001149931107
344	0.0001146637136
345	0.0001143507863
346	0.0001140551951
347	0.0001138532888
348	0.0001136614778
349	0.0001134859691
350	0.0001133798907
351	0.0001132741147
352	0.0001131736275
353	0.0001130821744
354	0.0001126548191
355	0.0001113913694
356	0.0001088748499
357	0.0001075302468
358	0.0001064165631
359	0.0001049481123
360	0.0001014934185
361	9.821145921e-05
362	9.509359785e-05
363	9.213162962e-05
364	8.931822407e-05
365	8.775791037e-05
366	8.512598764e-05
367	8.418972141e-05
368	8.27404641e-05
369	8.136366972e-05
370	8.005571502e-05
371	7.881315807e-05
372	7.763328282e-05
373	7.696976018e-05
374	7.63407811e-05
375	7.469442423e-05
376	7.313038513e-05
377	7.164454803e-05
378	7.023358877e-05
379	6.96133995e-05
380	6.678614665e-05
381	6.620332362e-05
382	6.430147809e-05
383	6.362524833e-05
384	6.329913909e-05
385	6.169816153e-05
386	6.064489507e-05
387	5.9743726e-05
388	5.863905295e-05
389	5.714193375e-05
390	5.670716129e-05
391	5.631343058e-05
392	5.592480218e-05
393	5.513440337e-05
394	5.477888418e-05
395	5.402603045e-05
396	5.331081941e-05
397	5.263136892e-05
398	5.198721584e-05
399	5.169090425e-05
400	5.119286584e-05
401	5.071972935e-05
402	5.027054787e-05
403	4.961856875e-05
404	4.921232452e-05
405	4.882273736e-05
406	4.845301112e-05
407	4.791801455e-05
408	4.758128404e-05
409	4.658666972e-05
410	4.56420309e-05
411	4.474550682e-05
412	4.421261617e-05
413	4.370834336e-05
414	4.333137964e-05
415	4.233686949e-05
416	4.190395143e-05
417	4.098040791e-05
418	4.01036949e-05
419	3.991828042e-05
420	3.973895022e-05
421	3.925026419e-05
422	3.878601246e-05
423	3.834497333e-05
424	3.792598614e-05
425	3.752975955e-05
426	3.718540162e-05
427	3.687938114e-05
428	3.619264596e-05
429	3.614978622e-05
430	3.610917302e-05
431	3.529313681e-05
432	3.525547947e-05
433	3.522063545e-05
434	3.495046355e-05
435	3.42291716e-05
436	3.416825196e-05
437	3.394359458e-05
438	3.325206795e-05
439	3.318587957e-05
440	3.312450085e-05
441	3.292730671e-05
442	3.287257417e-05
443	3.268695955e-05
444	3.251071206e-05
445	3.246461246e-05
446	3.231203833e-05
447	3.216709291e-05
448	3.202947295e-05
449	3.151834732e-05
450	3.140988392e-05
451	3.122505184e-05
452	3.110307191e-05
453	3.100092117e-05
454	2.991881432e-05
455	2.974314686e-05
456	2.957677262e-05
457	2.945543744e-05
458	2.932848334e-05
459	2.920828575e-05
460	2.866838858e-05
461	2.815548627e-05
462	2.766822908e-05
463	2.720533475e-05
464	2.676558514e-05
465	2.634782299e-05
466	2.595094897e-05
467	2.557391864e-05
468	2.521573982e-05
469	2.487546993e-05
470	2.455221354e-05
471	2.424511997e-05
472	2.395395378e-05
473	2.388590878e-05
474	2.382141114e-05
475	2.35469416e-05
476	2.349065909e-05
477	2.344327671e-05
478	2.341064197e-05
479	2.337360097e-05
480	2.33428909e-05
481	2.330378099e-05
482	2.327578339e-05
483	2.325092153e-05
484	2.319949025e-05
485	2.314904637e-05
486	2.309163744e-05
487	2.303709895e-05
488	2.29852874e-05
489	2.293606641e-05
490	2.288930648e-05
491	2.284488455e-05
492	2.28027462e-05
493	2.277026311e-05
494	2.273261871e-05
495	2.270454037e-05
496	2.266898777e-05
497	2.263521279e-05
498	2.260312656e-05
499	2.257477508e-05
500	2.255248785e-05
501	2.252873484e-05
502	2.250391259e-05
503	2.248037297e-05
504	2.245790925e-05
505	2.244304964e-05
506	2.242967739e-05
507	2.240875781e-05
508	2.238764594e-05
509	2.236974738e-05
510	2.216240961e-05
511	2.214577634e-05
512	2.21315935e-05
513	2.211523143e-05
514	2.210033933e-05
515	2.208601198e-05
516	2.205132092e-05
517	2.201836442e-05
518	2.111532952e-05
519	2.108551269e-05
520	2.105753607e-05
521	2.102984183e-05
522	2.099881927e-05
523	2.096934784e-05
524	2.094229791e-05
525	2.091551301e-05
526	2.089091232e-05
527	2.086904955e-05
528	2.084873381e-05
529	2.084034253e-05
530	2.065172393e-05
531	1.979942422e-05
532	1.978118438e-05
533	1.976933097e-05
534	1.975219991e-05
535	1.973880145e-05
536	1.972653105e-05
537	1.9717431e-05
538	1.970729531e-05
539	1.953044263e-05
540	1.952836353e-05
541	1.936003837e-05
542	1.919652816e-05
543	1.918465944e-05
544	1.837181723e-05
545	1.745342092e-05
546	1.730403445e-05
547	1.716274205e-05
548	1.715309688e-05
549	1.714207004e-05
550	1.641106955e-05
551	1.57166191e-05
552	1.505700599e-05
553	1.504750124e-05
554	1.44212634e-05
555	1.382633745e-05
556	1.326125564e-05
557	1.325521826e-05
558	1.324948274e-05
559	1.324403401e-05
560	1.32388577e-05
561	1.323394022e-05
562	1.322926861e-05
563	1.322483057e-05
564	1.322061444e-05
565	1.321660912e-05
566	1.321280406e-05
567	1.320918926e-05
568	1.32057552e-05
569	1.320250582e-05
570	1.267175501e-05
571	1.266186329e-05
572	1.215658719e-05
573	1.214732829e-05
574	1.166790181e-05
575	1.166538793e-05
576	1.166299975e-05
577	1.166080067e-05
578	1.120576141e-05
579	1.119691421e-05
580	1.076446463e-05
581	1.076470123e-05
582	1.076492601e-05
583	1.076585368e-05
584	1.03551326e-05
585	1.034714969e-05
586	1.034345863e-05
587	1.033560868e-05
588	1.033131779e-05
589	1.020290516e-05
590	9.809662151e-06
591	9.319179039e-06
592	8.853377173e-06
593	8.516899324e-06
594	8.19724538e-06
595	7.893665309e-06
596	7.889681231e-06
597	7.601121254e-06
598	7.221065193e-06
599	6.860211047e-06
600	6.61281282e-06
601	6.513398137e-06
602	6.27873506e-06
603	6.274060205e-06
604	6.050106816e-06
605	5.747601462e-06
606	5.460649181e-06
607	5.268564535e-06
608	5.005136293e-06
609	4.754879473e-06
610	4.517135486e-06
611	4.291284943e-06
612	4.142740004e-06
613	3.935603005e-06
614	3.738822849e-06
615	3.551881708e-06
616	3.374287622e-06
617	3.205573235e-06
618	3.045294573e-06
619	2.89302984e-06
620	2.748378348e-06
621	2.610959426e-06
622	2.480411457e-06
623	2.356390883e-06
624	2.238571343e-06
625	2.126642774e-06
626	2.020770216e-06
627	1.95071052e-06
628	1.884343129e-06
629	1.879963279e-06
630	1.785854048e-06
631	1.753430266e-06
632	1.749394325e-06
633	1.68968463e-06
634	1.685357319e-06
635	1.628641365e-06
636	1.547209295e-06
637	1.469848831e-06
638	1.396356388e-06
639	1.32653857e-06
640	1.260211643e-06
641	1.197201063e-06
642	1.138027402e-06
643	1.099486586e-06
644	1.044512257e-06
645	9.922866446e-07
646	9.426723122e-07
647	8.955386968e-07
648	8.50761761e-07
649	8.082236724e-07
650	7.678124883e-07
651	7.294218639e-07
652	6.929507712e-07
653	6.585917971e-07
654	6.362284244e-07
655	6.044170037e-07
656	5.741961547e-07
657	5.456363473e-07
658	5.268318246e-07
659	5.08967529e-07
660	4.919964478e-07
661	4.758978629e-07
662	4.741756221e-07
663	4.504452334e-07
664	4.279229728e-07
665	4.065350353e-07
666	3.871036947e-07
667	3.744380179e-07
668	3.712953227e-07
669	3.617026292e-07
670	3.525895699e-07
671	3.439321636e-07
672	3.357076276e-07
673	3.278943186e-07
674	3.204716746e-07
675	3.135351917e-07
676	3.138037385e-07
677	3.107504982e-07
678	3.004475229e-07
679	2.911170069e-07
680	2.869799756e-07
681	2.778655271e-07
682	2.692068012e-07
683	2.609810114e-07
684	2.531665111e-07
685	2.457427356e-07
686	2.386901494e-07
687	2.319901923e-07
688	2.256252327e-07
689	2.20572439e-07
690	2.153136903e-07
691	2.125128493e-07
692	2.098520507e-07
693	2.073242915e-07
694	2.049229205e-07
695	2.026416181e-07
696	2.010852178e-07
697	1.993496631e-07
698	1.973470234e-07
699	1.958173876e-07
700	1.941708088e-07
701	1.924271118e-07
702	1.908317618e-07
703	1.893745371e-07
704	1.878706535e-07
705	1.86709483e-07
706	1.869901629e-07
707	1.866956768e-07
708	1.753855148e-07
709	1.669617803e-07
710	1.637277174e-07
711	1.555413313e-07
712	1.480040429e-07
713	1.452873061e-07
714	1.380229407e-07
715	1.311217936e-07
716	1.245657035e-07
717	1.18337418e-07
718	1.124205471e-07
719	1.067995197e-07
720	1.014595434e-07
721	9.638656639e-08
722	9.156723829e-08
723	8.698887663e-08
724	8.263943291e-08
725	7.850746136e-08
726	7.458208848e-08
727	7.085298405e-08
728	6.731033501e-08
729	6.459002675e-08
730	6.24090221e-08
731	5.928857126e-08
732	5.632414285e-08
733	5.350793579e-08
734	5.0832539e-08
735	4.829091192e-08
736	4.587636616e-08
737	4.358254785e-08
738	4.198223747e-08
739	4.046810309e-08
740	3.849490047e-08
741	3.748520919e-08
742	3.511107742e-08
743	3.353633794e-08
744	3.405721047e-08
745	3.355377807e-08
746	3.137899471e-08
747	2.931295027e-08
748	2.753664055e-08
749	2.649205428e-08
750	2.549969751e-08
751	2.455695831e-08
752	2.366135604e-08
753	2.281053401e-08
754	2.200225324e-08
755	2.178269098e-08
756	2.060591565e-08
757	1.923069763e-08
758	1.739481598e-08
759	1.565072838e-08
760	1.399384529e-08
761	1.241980632e-08
762	1.092446947e-08
763	9.503899375e-09
764	8.543533346e-09
765	7.261468956e-09
766	6.04350752e-09
767	5.220113723e-09
768	5.694863318e-09
769	4.83684081e-09
770	4.594998708e-09
771	4.739607264e-09
772	3.887945688e-09
773	3.078867155e-09
774	2.310242406e-09
775	1.580049236e-09
776	1.081121874e-09
777	1.027065737e-09
778	1.545684192e-09
779	9.509371452e-10
780	8.805800886e-10
781	1.801057593e-09
782	1.291136382e-09
783	8.067111807e-10
784	7.17238156e-10
785	6.813762549e-10
786	7.092350202e-10
787	6.149419105e-10
788	5.841949499e-10
789	5.549853868e-10
790	5.272359495e-10
791	5.008741429e-10
792	4.758302155e-10
793	4.520387578e-10
794	4.294371039e-10
795	4.079653511e-10
796	3.875669324e-10
797	3.681883793e-10
798	3.562037567e-10
799	7.335001928e-10
800	6.968252137e-10
801	6.619841651e-10
802	6.288848739e-10
803	5.974406144e-10
804	5.675684307e-10
805	1.288922077e-09
806	5.616920646e-10
807	3.004510634e-09
808	2.85428534e-09
809	2.843705698e-09
810	2.575992495e-09
811	2.447192689e-09
812	3.599848049e-09
813	1.254695633e-09
814	1.191960946e-09
815	1.702688159e-09
816	1.777216747e-09
817	1.656739131e-09
818	9.708595076e-10
819	9.223164911e-10
820	8.762005702e-10
821	1.79725192e-09
822	2.491235638e-09
823	2.366673904e-09
824	2.248340315e-09
825	2.135923217e-09
826	2.029126946e-09
827	1.927670542e-09
828	1.889388401e-09
829	1.301900058e-09
830	1.968456096e-09
831	1.174964816e-09
832	2.055273228e-09
833	1.106474361e-09
834	1.41327377e-09
835	9.570161541e-10
836	9.091653641e-10
837	8.637069518e-10
838	8.205216051e-10
839	7.794955978e-10
840	7.405207301e-10
841	8.557697188e-10
842	2.221622917e-09
843	1.57428729e-09
844	1.495573169e-09
845	1.420794408e-09
846	3.302789477e-09
847	2.094848603e-09
848	2.262459778e-09
849	2.662553439e-09
850	2.529425639e-09
851	2.40295446e-09
852	2.282806815e-09
853	2.168666394e-09
854	2.060233053e-09
855	2.467340826e-09
856	7.713247709e-10
857	7.327585441e-10
858	6.961208488e-10
859	8.173581566e-10
860	7.27989855e-10
861	8.997470838e-10
862	8.547599981e-10
863	8.120218592e-10
864	7.714207762e-10
865	1.554165614e-09
866	1.360898974e-09
867	7.830524958e-10
868	1.404778774e-09
869	1.334539888e-09
870	1.267812721e-09
871	1.204421967e-09
872	1.526177135e-09
873	1.03384361e-09
874	9.821514881e-10
875	1.105292495e-09
876	1.050027803e-09
877	1.226082355e-09
878	6.169333052e-10
879	5.860864147e-10
880	1.825109646e-09
881	7.146973175e-10
882	6.789625049e-10
883	1.216922768e-09
884	1.202307279e-09
885	1.393891763e-09
886	8.338571668e-10
887	1.067546228e-09
888	2.393782877e-10
889	2.274092347e-10
890	1.23290075e-09
891	1.05682978e-09
892	1.949746957e-10
893	1.295718511e-09
894	1.011116875e-09
895	1.67166461e-10
896	1.020699945e-09
897	6.49729017e-10
898	3.00378128e-10
899	1.361583168e-10
900	1.2935037e-10
901	1.228829706e-10
902	1.827966781e-09
903	1.845847053e-09
904	1.727444283e-09
905	1.614961401e-09
906	2.808897639e-09
907	1.566986207e-09
908	9.147135186e-10
909	8.152304766e-11
910	7.744674293e-11
911	7.357422581e-11
912	4.361908157e-10
913	6.640086268e-11
914	6.308095043e-11
915	5.992677228e-11
916	1.299219455e-10
917	5.408405831e-11
918	5.137981161e-11
919	4.881064697e-11
920	1.862900508e-10
921	3.003597526e-10
922	4.184916373e-11
923	3.97565759e-11
924	3.776873391e-11
925	3.588040738e-11
926	6.663480818e-10
927	2.839660119e-10
928	3.710927653e-10
929	7.244309635e-10
930	9.445118226e-10
931	8.972864681e-10
932	8.524219905e-10
933	8.098008148e-10
934	1.136327301e-09
935	1.044349143e-09
936	6.852392358e-10
937	6.509771809e-10
938	3.498504422e-09
939	5.875069839e-10
940	1.561977078e-09
941	5.30225397e-10
942	5.186722516e-10
943	4.927387838e-10
944	4.681019579e-10
945	4.446970157e-10
946	4.224620611e-10
947	4.013390664e-10
948	3.812719382e-10
949	3.622083332e-10
950	3.440980397e-10
951	3.268931947e-10
952	3.105483433e-10
953	5.076259204e-10
954	2.802698278e-10
955	4.963926148e-10
956	2.529434595e-10
957	2.402961738e-10
958	4.783424639e-10
959	2.881943333e-10
960	3.418208884e-10
961	1.900783457e-10
962	2.012080361e-09
963	1.715456148e-10
964	6.462011328e-10
965	6.138911164e-10
966	5.831965584e-10
967	5.540368122e-10
968	5.26335001e-10
969	5.000182744e-10
970	4.750171769e-10
971	4.512662202e-10
972	4.287026988e-10
973	4.072675784e-10
974	3.869044105e-10
975	3.675592332e-10
976	3.49181144e-10
977	5.536353192e-10
978	5.965126061e-10
979	2.993789076e-10
980	2.844099038e-10
981	3.566251481e-10
982	5.523984845e-10
983	5.184075411e-10
984	4.861161173e-10
985	4.554388689e-10
986	4.262958007e-10
987	3.98609799e-10
988	3.723083886e-10
989	2.551302802e-09
990	2.417366621e-09
991	2.290127089e-09
992	2.169997441e-09
993	1.941155998e-09
994	1.809698267e-09
995	1.71921357e-09
996	3.336718719e-09
997	3.131976343e-09
998	2.937471072e-09
999	2.780562133e-09
1000	3.780589674e-09
1001	1.191348171e-09
1002	1.17811329e-09
1003	2.457469946e-09
1004	2.30334095e-09
1005	2.178142666e-09
1006	2.997956377e-09
1007	8.757504901e-10
1008	8.319630375e-10
1009	7.903648854e-10
1010	7.508463537e-10
1011	7.133039796e-10
1012	6.776386225e-10
1013	6.437569053e-10
1014	6.115690628e-10
1015	5.80990718e-10
1016	5.519412441e-10
1017	5.243440405e-10
1018	4.981266518e-10
1019	4.732203723e-10
1020	4.49559536e-10
1021	4.27081635e-10
1022	4.057276349e-10
1023	3.854413832e-10
1024	3.661695497e-10
1025	3.478607779e-10
1026	3.304677181e-10
1027	3.139443626e-10
1028	2.982472696e-10
1029	2.83334971e-10
1030	2.69811984e-10
1031	2.557099774e-10
1032	2.429242543e-10
1033	2.307781183e-10
1034	2.192394175e-10
1035	2.082774799e-10
1036	1.978636669e-10
1037	1.879705633e-10
1038	6.610696436e-10
1039	1.659119066e-09
1040	5.483953298e-14
1041	5.217499772e-14
1042	2.947825624e-09
1043	2.800434053e-09
1044	2.660412331e-09
1045	2.527391665e-09
1046	2.401021955e-09
1047	2.280971062e-09
1048	2.166922598e-09
1049	2.058576396e-09
1050	1.955647492e-09
1051	2.01217634e-09
1052	1.764972006e-09
1053	1.676723526e-09
1054	1.592887359e-09
1055	1.513242959e-09
1056	1.437580993e-09
1057	1.365701997e-09
1058	1.297417044e-09
1059	1.232546209e-09
1060	1.170918726e-09
1061	1.112372669e-09
1062	1.056754285e-09
1063	1.003916689e-09
1064	9.537208906e-10
1065	9.060348084e-10
1066	8.607331102e-10
1067	8.176963065e-10
1068	8.966487986e-10
1069	1.004833769e-09
1070	1.243228692e-09
1071	1.270061888e-09
1072	7.72998474e-10
1073	7.343487585e-10
1074	6.976316205e-10
1075	1.144805424e-09
1076	1.827835021e-09
1077	5.385186046e-10
1078	5.089818167e-10
1079	4.809219314e-10
1080	4.54265072e-10
1081	4.289411118e-10
1082	4.048832795e-10
1083	3.820284948e-10
1084	3.603160062e-10
1085	3.396892269e-10
1086	3.20093978e-10
1087	3.014784097e-10
1088	2.837937115e-10
1089	2.669930075e-10
1090	2.510325597e-10
1091	2.358697751e-10
1092	2.214656528e-10
1093	2.077819221e-10
1094	1.947822072e-10
1095	4.924140357e-10
1096	1.240176543e-10
1097	1.152061546e-10
1098	1.651739609e-09
1099	1.007340539e-10
1100	9.569749017e-11
1101	9.091281381e-11
1102	8.63673535e-11
1103	8.204926687e-11
1104	7.794694839e-11
1105	7.404977938e-11
1106	7.034737803e-11
1107	6.683015202e-11
1108	6.348878533e-11
1109	6.031439618e-11
1110	5.729893176e-11
1111	5.443429977e-11
1112	5.171264477e-11
1113	4.912717713e-11
1114	4.667102826e-11
1115	4.433768487e-11
1116	5.442123019e-10
1117	4.001509814e-11
1118	3.801448611e-11
1119	3.611390272e-11
1120	3.43082952e-11
1121	3.259316346e-11
1122	3.096365212e-11
1123	2.941573477e-11
1124	2.794514816e-11
1125	3.416539929e-10
1126	3.562032213e-15
1127	3.562032213e-15
1128	1.286286756e-09
1129	3.562032213e-15
1130	3.562032213e-15
1131	4.64964142e-10
1132	3.562032213e-15
1133	3.562032213e-15
1134	2.837390831e-09
1135	1.605330876e-09
1136	2.399704414e-09
1137	3.562032213e-15
1138	3.562032213e-15
1139	8.107273459e-10
1140	3.562032213e-15
1141	3.562032213e-15
1142	3.562032213e-15
1143	3.290805286e-09
1144	1.650556964e-09
1145	1.568100256e-09
1146	1.50322447e-09
1147	1.428134057e-09
1148	1.356798251e-09
1149	1.28902929e-09
1150	1.996622764e-09
1151	1.041727947e-11
1152	9.896589809e-12
1153	9.401933642e-12
1154	8.932028046e-12
1155	8.485629572e-12
1156	8.06157372e-12
1157	7.658617039e-12
1158	7.275871352e-12
1159	6.912211633e-12
1160	6.566729965e-12
1161	6.238557907e-12
1162	5.926807282e-12
1163	5.63058991e-12
1164	5.349274199e-12
1165	5.081991707e-12
1166	4.828091102e-12
1167	4.586822369e-12
1168	4.357692074e-12
1169	4.140048887e-12
1170	4.06237252e-10
1171	3.736835621e-12
1172	3.550140517e-12
1173	3.372800893e-12
1174	3.078965584e-10
1175	6.543641075e-10
1176	2.892177944e-12
1177	2.747799608e-12
1178	2.610625385e-12
1179	2.48026053e-12
1180	9.453835068e-10
1181	7.297648894e-10
1182	6.914159111e-10
1183	6.549842139e-10
1184	6.203740523e-10
1185	5.874944569e-10
1186	5.562587614e-10
1187	5.265848783e-10
1188	4.983948453e-10
1189	4.716142725e-10
1190	4.461727964e-10
1191	4.220032313e-10
1192	3.990422796e-10
1193	3.772294663e-10
1194	3.565071388e-10
1195	7.260369147e-10
1196	3.562032213e-15
1197	3.562032213e-15
1198	2.341023555e-09
1199	1.250049077e-10
1200	1.187547962e-10
1201	1.128171853e-10
1202	5.295884609e-10
1203	5.013413278e-10
1204	4.745065761e-10
1205	4.490134475e-10
1206	4.247949931e-10
1207	4.017874417e-10
1208	3.799303972e-10
1209	3.591661476e-10
1210	3.394400996e-10
1211	3.207003442e-10
1212	3.028974986e-10
1213	2.859848248e-10
1214	2.699179733e-10
1215	2.546542719e-10
1216	2.401537723e-10
1217	2.263782237e-10
1218	2.132916252e-10
1219	2.008592195e-10
1220	1.890485584e-10
1221	1.778282991e-10
1222	2.120499549e-10
1223	1.57042832e-10
1224	1.474230504e-10
1225	1.382840103e-10
1226	1.296020268e-10
1227	1.977919873e-10
1228	8.527655198e-11
1229	2.779682251e-10
1230	7.35150565e-11
1231	1.515590871e-09
1232	1.438043718e-09
1233	1.364373778e-09
1234	1.294387312e-09
1235	1.22790023e-09
1236	1.164737579e-09
1237	1.104732936e-09
1238	1.259569912e-09
1239	1.43024535e-09
1240	3.181488885e-09
1241	1.259834185e-09
1242	1.870060665e-09
1243	1.403452639e-09
1244	1.333280208e-09
1245	1.266616398e-09
1246	1.264009952e-09
1247	1.261339006e-09
1248	1.225900845e-09
1249	1.192234422e-09
1250	1.160251196e-09
1251	1.129867244e-09
1252	1.101002294e-09
1253	1.073580811e-09
1254	1.052469597e-09
1255	2.102912335e-09
1256	1.978360194e-09
1257	1.860035723e-09
1258	1.747627388e-09
1259	1.648517292e-09
1260	1.566091571e-09
1261	1.487787117e-09
1262	2.099029436e-09
1263	2.639885626e-09
1264	3.834692884e-09
1265	1.78420529e-09
1266	1.694995228e-09
1267	1.610245599e-09
1268	1.529733468e-09
1269	1.453246977e-09
1270	1.380584785e-09
1271	1.311555775e-09
1272	1.245978187e-09
1273	1.183679439e-09
1274	1.124495591e-09
1275	1.068271015e-09
1276	1.025741956e-09
1277	1.405725178e-09
1278	9.257324346e-10
1279	8.794459834e-10
1280	8.354738291e-10
1281	9.533800929e-10
1282	7.54015473e-10
1283	7.163149044e-10
1284	6.804992675e-10
1285	1.124387953e-09
1286	1.292980914e-09
1287	3.104065438e-09
1288	3.562032213e-15
1289	3.562032213e-15
1290	1.425098632e-09
1291	1.353843907e-09
1292	1.286151981e-09
1293	1.221844528e-09
1294	1.160752379e-09
1295	1.102714873e-09
1296	2.954942195e-09
